index,date,value,ticker
Financing Cash Flow,2020-12-31 00:00:00,,BROS
Cash Flow From Continuing Financing Activities,2020-12-31 00:00:00,,BROS
Net Other Financing Charges,2020-12-31 00:00:00,,BROS
Cash Dividends Paid,2020-12-31 00:00:00,-7750000.0,BROS
Net Common Stock Issuance,2020-12-31 00:00:00,,BROS
Common Stock Payments,2020-12-31 00:00:00,0.0,BROS
Common Stock Issuance,2020-12-31 00:00:00,,BROS
Net Issuance Payments Of Debt,2020-12-31 00:00:00,,BROS
Net Short Term Debt Issuance,2020-12-31 00:00:00,15000000.0,BROS
Short Term Debt Payments,2020-12-31 00:00:00,-15000000.0,BROS
Short Term Debt Issuance,2020-12-31 00:00:00,30000000.0,BROS
Net Long Term Debt Issuance,2020-12-31 00:00:00,,BROS
Long Term Debt Payments,2020-12-31 00:00:00,,BROS
Long Term Debt Issuance,2020-12-31 00:00:00,,BROS
Investing Cash Flow,2020-12-31 00:00:00,,BROS
Cash Flow From Continuing Investing Activities,2020-12-31 00:00:00,,BROS
Net Business Purchase And Sale,2020-12-31 00:00:00,,BROS
Purchase Of Business,2020-12-31 00:00:00,,BROS
Net PPE Purchase And Sale,2020-12-31 00:00:00,,BROS
Sale Of PPE,2020-12-31 00:00:00,,BROS
Purchase Of PPE,2020-12-31 00:00:00,,BROS
Operating Cash Flow,2020-12-31 00:00:00,,BROS
Cash Flow From Continuing Operating Activities,2020-12-31 00:00:00,,BROS
Change In Working Capital,2020-12-31 00:00:00,,BROS
Change In Other Working Capital,2020-12-31 00:00:00,,BROS
Change In Other Current Liabilities,2020-12-31 00:00:00,,BROS
Change In Other Current Assets,2020-12-31 00:00:00,,BROS
Change In Payables And Accrued Expense,2020-12-31 00:00:00,,BROS
Change In Accrued Expense,2020-12-31 00:00:00,,BROS
Change In Payable,2020-12-31 00:00:00,,BROS
Change In Account Payable,2020-12-31 00:00:00,,BROS
Change In Prepaid Assets,2020-12-31 00:00:00,,BROS
Change In Inventory,2020-12-31 00:00:00,,BROS
Change In Receivables,2020-12-31 00:00:00,,BROS
Changes In Account Receivables,2020-12-31 00:00:00,,BROS
Other Non Cash Items,2020-12-31 00:00:00,,BROS
Stock Based Compensation,2020-12-31 00:00:00,,BROS
Deferred Tax,2020-12-31 00:00:00,,BROS
Deferred Income Tax,2020-12-31 00:00:00,,BROS
Depreciation Amortization Depletion,2020-12-31 00:00:00,,BROS
Depreciation And Amortization,2020-12-31 00:00:00,,BROS
Operating Gains Losses,2020-12-31 00:00:00,,BROS
Gain Loss On Sale Of PPE,2020-12-31 00:00:00,475000.0,BROS
Net Income From Continuing Operations,2020-12-31 00:00:00,,BROS
Free Cash Flow,2024-12-31 00:00:00,18508000000.0,T
Repurchase Of Capital Stock,2024-12-31 00:00:00,-215000000.0,T
Repayment Of Debt,2024-12-31 00:00:00,-12784000000.0,T
Issuance Of Debt,2024-12-31 00:00:00,510000000.0,T
Issuance Of Capital Stock,2024-12-31 00:00:00,15000000.0,T
Capital Expenditure,2024-12-31 00:00:00,-20263000000.0,T
End Cash Position,2024-12-31 00:00:00,3406000000.0,T
Beginning Cash Position,2024-12-31 00:00:00,6833000000.0,T
Changes In Cash,2024-12-31 00:00:00,-3427000000.0,T
Financing Cash Flow,2024-12-31 00:00:00,-24708000000.0,T
Cash From Discontinued Financing Activities,2024-12-31 00:00:00,0.0,T
Cash Flow From Continuing Financing Activities,2024-12-31 00:00:00,-24708000000.0,T
Net Other Financing Charges,2024-12-31 00:00:00,-4026000000.0,T
Cash Dividends Paid,2024-12-31 00:00:00,-8208000000.0,T
Preferred Stock Dividend Paid,2024-12-31 00:00:00,,T
Common Stock Dividend Paid,2024-12-31 00:00:00,-8208000000.0,T
Net Preferred Stock Issuance,2024-12-31 00:00:00,,T
Preferred Stock Payments,2024-12-31 00:00:00,,T
Preferred Stock Issuance,2024-12-31 00:00:00,,T
Net Common Stock Issuance,2024-12-31 00:00:00,-200000000.0,T
Common Stock Payments,2024-12-31 00:00:00,-215000000.0,T
Common Stock Issuance,2024-12-31 00:00:00,15000000.0,T
Net Issuance Payments Of Debt,2024-12-31 00:00:00,-12274000000.0,T
Net Short Term Debt Issuance,2024-12-31 00:00:00,-1996000000.0,T
Short Term Debt Payments,2024-12-31 00:00:00,-2487000000.0,T
Short Term Debt Issuance,2024-12-31 00:00:00,491000000.0,T
Net Long Term Debt Issuance,2024-12-31 00:00:00,-10278000000.0,T
Long Term Debt Payments,2024-12-31 00:00:00,-10297000000.0,T
Long Term Debt Issuance,2024-12-31 00:00:00,19000000.0,T
Investing Cash Flow,2024-12-31 00:00:00,-17490000000.0,T
Cash From Discontinued Investing Activities,2024-12-31 00:00:00,0.0,T
Cash Flow From Continuing Investing Activities,2024-12-31 00:00:00,-17490000000.0,T
Net Other Investing Changes,2024-12-31 00:00:00,-425000000.0,T
Dividends Received Cfi,2024-12-31 00:00:00,928000000.0,T
Net Investment Purchase And Sale,2024-12-31 00:00:00,2575000000.0,T
Net Business Purchase And Sale,2024-12-31 00:00:00,-305000000.0,T
Sale Of Business,2024-12-31 00:00:00,75000000.0,T
Purchase Of Business,2024-12-31 00:00:00,-380000000.0,T
Net PPE Purchase And Sale,2024-12-31 00:00:00,,T
Purchase Of PPE,2024-12-31 00:00:00,,T
Capital Expenditure Reported,2024-12-31 00:00:00,-20263000000.0,T
Operating Cash Flow,2024-12-31 00:00:00,38771000000.0,T
Cash From Discontinued Operating Activities,2024-12-31 00:00:00,0.0,T
Cash Flow From Continuing Operating Activities,2024-12-31 00:00:00,38771000000.0,T
Change In Working Capital,2024-12-31 00:00:00,-2419000000.0,T
Change In Other Working Capital,2024-12-31 00:00:00,497000000.0,T
Change In Other Current Assets,2024-12-31 00:00:00,,T
Change In Payables And Accrued Expense,2024-12-31 00:00:00,-810000000.0,T
Change In Inventory,2024-12-31 00:00:00,-383000000.0,T
Change In Receivables,2024-12-31 00:00:00,-1723000000.0,T
Changes In Account Receivables,2024-12-31 00:00:00,123000000.0,T
Other Non Cash Items,2024-12-31 00:00:00,1490000000.0,T
Provisionand Write Offof Assets,2024-12-31 00:00:00,1969000000.0,T
Asset Impairment Charge,2024-12-31 00:00:00,5075000000.0,T
Deferred Tax,2024-12-31 00:00:00,1570000000.0,T
Deferred Income Tax,2024-12-31 00:00:00,1570000000.0,T
Depreciation Amortization Depletion,2024-12-31 00:00:00,20580000000.0,T
Depreciation And Amortization,2024-12-31 00:00:00,20580000000.0,T
Amortization Cash Flow,2024-12-31 00:00:00,159000000.0,T
Amortization Of Intangibles,2024-12-31 00:00:00,159000000.0,T
Depreciation,2024-12-31 00:00:00,20421000000.0,T
Operating Gains Losses,2024-12-31 00:00:00,-1747000000.0,T
Pension And Employee Benefit Expense,2024-12-31 00:00:00,-1827000000.0,T
Earnings Losses From Equity Investments,2024-12-31 00:00:00,,T
Gain Loss On Investment Securities,2024-12-31 00:00:00,80000000.0,T
Net Income From Continuing Operations,2024-12-31 00:00:00,12253000000.0,T
Free Cash Flow,2023-12-31 00:00:00,20461000000.0,T
Repurchase Of Capital Stock,2023-12-31 00:00:00,-194000000.0,T
Repayment Of Debt,2023-12-31 00:00:00,-16503000000.0,T
Issuance Of Debt,2023-12-31 00:00:00,15410000000.0,T
Issuance Of Capital Stock,2023-12-31 00:00:00,3000000.0,T
Capital Expenditure,2023-12-31 00:00:00,-17853000000.0,T
End Cash Position,2023-12-31 00:00:00,6833000000.0,T
Beginning Cash Position,2023-12-31 00:00:00,3793000000.0,T
Changes In Cash,2023-12-31 00:00:00,3040000000.0,T
Financing Cash Flow,2023-12-31 00:00:00,-15614000000.0,T
Cash From Discontinued Financing Activities,2023-12-31 00:00:00,0.0,T
Cash Flow From Continuing Financing Activities,2023-12-31 00:00:00,-15614000000.0,T
Net Other Financing Charges,2023-12-31 00:00:00,-6194000000.0,T
Cash Dividends Paid,2023-12-31 00:00:00,-8136000000.0,T
Preferred Stock Dividend Paid,2023-12-31 00:00:00,,T
Common Stock Dividend Paid,2023-12-31 00:00:00,-8136000000.0,T
Net Preferred Stock Issuance,2023-12-31 00:00:00,,T
Preferred Stock Payments,2023-12-31 00:00:00,,T
Preferred Stock Issuance,2023-12-31 00:00:00,,T
Net Common Stock Issuance,2023-12-31 00:00:00,-191000000.0,T
Common Stock Payments,2023-12-31 00:00:00,-194000000.0,T
Common Stock Issuance,2023-12-31 00:00:00,3000000.0,T
Net Issuance Payments Of Debt,2023-12-31 00:00:00,-1093000000.0,T
Net Short Term Debt Issuance,2023-12-31 00:00:00,947000000.0,T
Short Term Debt Payments,2023-12-31 00:00:00,-4459000000.0,T
Short Term Debt Issuance,2023-12-31 00:00:00,5406000000.0,T
Net Long Term Debt Issuance,2023-12-31 00:00:00,-2040000000.0,T
Long Term Debt Payments,2023-12-31 00:00:00,-12044000000.0,T
Long Term Debt Issuance,2023-12-31 00:00:00,10004000000.0,T
Investing Cash Flow,2023-12-31 00:00:00,-19660000000.0,T
Cash From Discontinued Investing Activities,2023-12-31 00:00:00,0.0,T
Cash Flow From Continuing Investing Activities,2023-12-31 00:00:00,-19660000000.0,T
Net Other Investing Changes,2023-12-31 00:00:00,-84000000.0,T
Dividends Received Cfi,2023-12-31 00:00:00,2049000000.0,T
Net Investment Purchase And Sale,2023-12-31 00:00:00,-902000000.0,T
Net Business Purchase And Sale,2023-12-31 00:00:00,-2870000000.0,T
Sale Of Business,2023-12-31 00:00:00,72000000.0,T
Purchase Of Business,2023-12-31 00:00:00,-2942000000.0,T
Net PPE Purchase And Sale,2023-12-31 00:00:00,,T
Purchase Of PPE,2023-12-31 00:00:00,,T
Capital Expenditure Reported,2023-12-31 00:00:00,-17853000000.0,T
Operating Cash Flow,2023-12-31 00:00:00,38314000000.0,T
Cash From Discontinued Operating Activities,2023-12-31 00:00:00,0.0,T
Cash Flow From Continuing Operating Activities,2023-12-31 00:00:00,38314000000.0,T
Change In Working Capital,2023-12-31 00:00:00,-2456000000.0,T
Change In Other Working Capital,2023-12-31 00:00:00,1000000.0,T
Change In Other Current Assets,2023-12-31 00:00:00,-642000000.0,T
Change In Payables And Accrued Expense,2023-12-31 00:00:00,-1764000000.0,T
Change In Inventory,2023-12-31 00:00:00,-642000000.0,T
Change In Receivables,2023-12-31 00:00:00,-51000000.0,T
Changes In Account Receivables,2023-12-31 00:00:00,82000000.0,T
Other Non Cash Items,2023-12-31 00:00:00,688000000.0,T
Provisionand Write Offof Assets,2023-12-31 00:00:00,1969000000.0,T
Asset Impairment Charge,2023-12-31 00:00:00,1193000000.0,T
Deferred Tax,2023-12-31 00:00:00,3037000000.0,T
Deferred Income Tax,2023-12-31 00:00:00,3037000000.0,T
Depreciation Amortization Depletion,2023-12-31 00:00:00,18777000000.0,T
Depreciation And Amortization,2023-12-31 00:00:00,18777000000.0,T
Amortization Cash Flow,2023-12-31 00:00:00,184000000.0,T
Amortization Of Intangibles,2023-12-31 00:00:00,184000000.0,T
Depreciation,2023-12-31 00:00:00,18593000000.0,T
Operating Gains Losses,2023-12-31 00:00:00,-517000000.0,T
Pension And Employee Benefit Expense,2023-12-31 00:00:00,-958000000.0,T
Earnings Losses From Equity Investments,2023-12-31 00:00:00,,T
Gain Loss On Investment Securities,2023-12-31 00:00:00,441000000.0,T
Net Income From Continuing Operations,2023-12-31 00:00:00,15623000000.0,T
Free Cash Flow,2022-12-31 00:00:00,12397000000.0,T
Repurchase Of Capital Stock,2022-12-31 00:00:00,-890000000.0,T
Repayment Of Debt,2022-12-31 00:00:00,-45193000000.0,T
Issuance Of Debt,2022-12-31 00:00:00,6934000000.0,T
Issuance Of Capital Stock,2022-12-31 00:00:00,28000000.0,T
Capital Expenditure,2022-12-31 00:00:00,-19626000000.0,T
End Cash Position,2022-12-31 00:00:00,3793000000.0,T
Beginning Cash Position,2022-12-31 00:00:00,21316000000.0,T
Changes In Cash,2022-12-31 00:00:00,-17523000000.0,T
Financing Cash Flow,2022-12-31 00:00:00,-23741000000.0,T
Cash From Discontinued Financing Activities,2022-12-31 00:00:00,35823000000.0,T
Cash Flow From Continuing Financing Activities,2022-12-31 00:00:00,-59564000000.0,T
Net Other Financing Charges,2022-12-31 00:00:00,-10584000000.0,T
Cash Dividends Paid,2022-12-31 00:00:00,-9859000000.0,T
Preferred Stock Dividend Paid,2022-12-31 00:00:00,,T
Common Stock Dividend Paid,2022-12-31 00:00:00,-9859000000.0,T
Net Preferred Stock Issuance,2022-12-31 00:00:00,0.0,T
Preferred Stock Payments,2022-12-31 00:00:00,-2665000000.0,T
Preferred Stock Issuance,2022-12-31 00:00:00,0.0,T
Net Common Stock Issuance,2022-12-31 00:00:00,-862000000.0,T
Common Stock Payments,2022-12-31 00:00:00,-890000000.0,T
Common Stock Issuance,2022-12-31 00:00:00,28000000.0,T
Net Issuance Payments Of Debt,2022-12-31 00:00:00,-38259000000.0,T
Net Short Term Debt Issuance,2022-12-31 00:00:00,-16120000000.0,T
Short Term Debt Payments,2022-12-31 00:00:00,-20075000000.0,T
Short Term Debt Issuance,2022-12-31 00:00:00,3955000000.0,T
Net Long Term Debt Issuance,2022-12-31 00:00:00,-22139000000.0,T
Long Term Debt Payments,2022-12-31 00:00:00,-25118000000.0,T
Long Term Debt Issuance,2022-12-31 00:00:00,2979000000.0,T
Investing Cash Flow,2022-12-31 00:00:00,-25805000000.0,T
Cash From Discontinued Investing Activities,2022-12-31 00:00:00,1094000000.0,T
Cash Flow From Continuing Investing Activities,2022-12-31 00:00:00,-26899000000.0,T
Net Other Investing Changes,2022-12-31 00:00:00,-3000000.0,T
Dividends Received Cfi,2022-12-31 00:00:00,2649000000.0,T
Net Investment Purchase And Sale,2022-12-31 00:00:00,82000000.0,T
Net Business Purchase And Sale,2022-12-31 00:00:00,-10001000000.0,T
Sale Of Business,2022-12-31 00:00:00,199000000.0,T
Purchase Of Business,2022-12-31 00:00:00,-10200000000.0,T
Net PPE Purchase And Sale,2022-12-31 00:00:00,,T
Purchase Of PPE,2022-12-31 00:00:00,,T
Capital Expenditure Reported,2022-12-31 00:00:00,-19626000000.0,T
Operating Cash Flow,2022-12-31 00:00:00,32023000000.0,T
Cash From Discontinued Operating Activities,2022-12-31 00:00:00,-3789000000.0,T
Cash Flow From Continuing Operating Activities,2022-12-31 00:00:00,35812000000.0,T
Change In Working Capital,2022-12-31 00:00:00,-1849000000.0,T
Change In Other Working Capital,2022-12-31 00:00:00,-947000000.0,T
Change In Other Current Assets,2022-12-31 00:00:00,-674000000.0,T
Change In Payables And Accrued Expense,2022-12-31 00:00:00,-1109000000.0,T
Change In Inventory,2022-12-31 00:00:00,-674000000.0,T
Change In Receivables,2022-12-31 00:00:00,881000000.0,T
Changes In Account Receivables,2022-12-31 00:00:00,727000000.0,T
Other Non Cash Items,2022-12-31 00:00:00,-969000000.0,T
Provisionand Write Offof Assets,2022-12-31 00:00:00,1865000000.0,T
Asset Impairment Charge,2022-12-31 00:00:00,27498000000.0,T
Deferred Tax,2022-12-31 00:00:00,2975000000.0,T
Deferred Income Tax,2022-12-31 00:00:00,2975000000.0,T
Depreciation Amortization Depletion,2022-12-31 00:00:00,18021000000.0,T
Depreciation And Amortization,2022-12-31 00:00:00,18021000000.0,T
Amortization Cash Flow,2022-12-31 00:00:00,169000000.0,T
Amortization Of Intangibles,2022-12-31 00:00:00,169000000.0,T
Depreciation,2022-12-31 00:00:00,17852000000.0,T
Operating Gains Losses,2022-12-31 00:00:00,-4855000000.0,T
Pension And Employee Benefit Expense,2022-12-31 00:00:00,-5236000000.0,T
Earnings Losses From Equity Investments,2022-12-31 00:00:00,,T
Gain Loss On Investment Securities,2022-12-31 00:00:00,381000000.0,T
Net Income From Continuing Operations,2022-12-31 00:00:00,-6874000000.0,T
Free Cash Flow,2021-12-31 00:00:00,26413000000.0,T
Repurchase Of Capital Stock,2021-12-31 00:00:00,-202000000.0,T
Repayment Of Debt,2021-12-31 00:00:00,-10549000000.0,T
Issuance Of Debt,2021-12-31 00:00:00,34444000000.0,T
Issuance Of Capital Stock,2021-12-31 00:00:00,96000000.0,T
Capital Expenditure,2021-12-31 00:00:00,-15545000000.0,T
End Cash Position,2021-12-31 00:00:00,21316000000.0,T
Beginning Cash Position,2021-12-31 00:00:00,9870000000.0,T
Changes In Cash,2021-12-31 00:00:00,11446000000.0,T
Financing Cash Flow,2021-12-31 00:00:00,1578000000.0,T
Cash From Discontinued Financing Activities,2021-12-31 00:00:00,-316000000.0,T
Cash Flow From Continuing Financing Activities,2021-12-31 00:00:00,1894000000.0,T
Net Other Financing Charges,2021-12-31 00:00:00,-6827000000.0,T
Cash Dividends Paid,2021-12-31 00:00:00,-15068000000.0,T
Preferred Stock Dividend Paid,2021-12-31 00:00:00,,T
Common Stock Dividend Paid,2021-12-31 00:00:00,-15068000000.0,T
Net Preferred Stock Issuance,2021-12-31 00:00:00,0.0,T
Preferred Stock Payments,2021-12-31 00:00:00,0.0,T
Preferred Stock Issuance,2021-12-31 00:00:00,0.0,T
Net Common Stock Issuance,2021-12-31 00:00:00,-106000000.0,T
Common Stock Payments,2021-12-31 00:00:00,-202000000.0,T
Common Stock Issuance,2021-12-31 00:00:00,96000000.0,T
Net Issuance Payments Of Debt,2021-12-31 00:00:00,23895000000.0,T
Net Short Term Debt Issuance,2021-12-31 00:00:00,17003000000.0,T
Short Term Debt Payments,2021-12-31 00:00:00,-7510000000.0,T
Short Term Debt Issuance,2021-12-31 00:00:00,24513000000.0,T
Net Long Term Debt Issuance,2021-12-31 00:00:00,6892000000.0,T
Long Term Debt Payments,2021-12-31 00:00:00,-3039000000.0,T
Long Term Debt Issuance,2021-12-31 00:00:00,9931000000.0,T
Investing Cash Flow,2021-12-31 00:00:00,-32090000000.0,T
Cash From Discontinued Investing Activities,2021-12-31 00:00:00,399000000.0,T
Cash Flow From Continuing Investing Activities,2021-12-31 00:00:00,-32489000000.0,T
Net Other Investing Changes,2021-12-31 00:00:00,6000000.0,T
Dividends Received Cfi,2021-12-31 00:00:00,1323000000.0,T
Net Investment Purchase And Sale,2021-12-31 00:00:00,44000000.0,T
Net Business Purchase And Sale,2021-12-31 00:00:00,-18317000000.0,T
Sale Of Business,2021-12-31 00:00:00,7136000000.0,T
Purchase Of Business,2021-12-31 00:00:00,-25453000000.0,T
Net PPE Purchase And Sale,2021-12-31 00:00:00,,T
Purchase Of PPE,2021-12-31 00:00:00,,T
Capital Expenditure Reported,2021-12-31 00:00:00,-15545000000.0,T
Operating Cash Flow,2021-12-31 00:00:00,41958000000.0,T
Cash From Discontinued Operating Activities,2021-12-31 00:00:00,4788000000.0,T
Cash Flow From Continuing Operating Activities,2021-12-31 00:00:00,37170000000.0,T
Change In Working Capital,2021-12-31 00:00:00,-4236000000.0,T
Change In Other Working Capital,2021-12-31 00:00:00,18000000.0,T
Change In Other Current Assets,2021-12-31 00:00:00,-1288000000.0,T
Change In Payables And Accrued Expense,2021-12-31 00:00:00,-1570000000.0,T
Change In Inventory,2021-12-31 00:00:00,,T
Change In Receivables,2021-12-31 00:00:00,-1396000000.0,T
Changes In Account Receivables,2021-12-31 00:00:00,-1125000000.0,T
Other Non Cash Items,2021-12-31 00:00:00,-719000000.0,T
Provisionand Write Offof Assets,2021-12-31 00:00:00,1241000000.0,T
Asset Impairment Charge,2021-12-31 00:00:00,213000000.0,T
Deferred Tax,2021-12-31 00:00:00,7412000000.0,T
Deferred Income Tax,2021-12-31 00:00:00,7412000000.0,T
Depreciation Amortization Depletion,2021-12-31 00:00:00,17852000000.0,T
Depreciation And Amortization,2021-12-31 00:00:00,17852000000.0,T
Amortization Cash Flow,2021-12-31 00:00:00,218000000.0,T
Amortization Of Intangibles,2021-12-31 00:00:00,218000000.0,T
Depreciation,2021-12-31 00:00:00,17634000000.0,T
Operating Gains Losses,2021-12-31 00:00:00,-8369000000.0,T
Pension And Employee Benefit Expense,2021-12-31 00:00:00,-8000000000.0,T
Earnings Losses From Equity Investments,2021-12-31 00:00:00,184000000.0,T
Gain Loss On Investment Securities,2021-12-31 00:00:00,-369000000.0,T
Net Income From Continuing Operations,2021-12-31 00:00:00,23776000000.0,T
Free Cash Flow,2020-12-31 00:00:00,,T
Repurchase Of Capital Stock,2020-12-31 00:00:00,,T
Repayment Of Debt,2020-12-31 00:00:00,,T
Issuance Of Debt,2020-12-31 00:00:00,,T
Issuance Of Capital Stock,2020-12-31 00:00:00,,T
Capital Expenditure,2020-12-31 00:00:00,,T
End Cash Position,2020-12-31 00:00:00,,T
Beginning Cash Position,2020-12-31 00:00:00,,T
Changes In Cash,2020-12-31 00:00:00,,T
Financing Cash Flow,2020-12-31 00:00:00,,T
Cash From Discontinued Financing Activities,2020-12-31 00:00:00,,T
Cash Flow From Continuing Financing Activities,2020-12-31 00:00:00,,T
Net Other Financing Charges,2020-12-31 00:00:00,,T
Cash Dividends Paid,2020-12-31 00:00:00,,T
Preferred Stock Dividend Paid,2020-12-31 00:00:00,-1950000000.0,T
Common Stock Dividend Paid,2020-12-31 00:00:00,,T
Net Preferred Stock Issuance,2020-12-31 00:00:00,3869000000.0,T
Preferred Stock Payments,2020-12-31 00:00:00,-1950000000.0,T
Preferred Stock Issuance,2020-12-31 00:00:00,3869000000.0,T
Net Common Stock Issuance,2020-12-31 00:00:00,,T
Common Stock Payments,2020-12-31 00:00:00,,T
Common Stock Issuance,2020-12-31 00:00:00,,T
Net Issuance Payments Of Debt,2020-12-31 00:00:00,,T
Net Short Term Debt Issuance,2020-12-31 00:00:00,,T
Short Term Debt Payments,2020-12-31 00:00:00,,T
Short Term Debt Issuance,2020-12-31 00:00:00,,T
Net Long Term Debt Issuance,2020-12-31 00:00:00,,T
Long Term Debt Payments,2020-12-31 00:00:00,,T
Long Term Debt Issuance,2020-12-31 00:00:00,,T
Investing Cash Flow,2020-12-31 00:00:00,,T
