index,date,value,ticker
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,13326000000.0,JNJ
Reconciled Depreciation,2023-12-31 00:00:00,7486000000.0,JNJ
Reconciled Cost Of Revenue,2023-12-31 00:00:00,26553000000.0,JNJ
EBITDA,2023-12-31 00:00:00,23320000000.0,JNJ
EBIT,2023-12-31 00:00:00,15834000000.0,JNJ
Net Interest Income,2023-12-31 00:00:00,489000000.0,JNJ
Interest Expense,2023-12-31 00:00:00,772000000.0,JNJ
Interest Income,2023-12-31 00:00:00,1261000000.0,JNJ
Normalized Income,2023-12-31 00:00:00,21290457044.21724,JNJ
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,35153000000.0,JNJ
Total Expenses,2023-12-31 00:00:00,61750000000.0,JNJ
Diluted Average Shares,2023-12-31 00:00:00,2560400000.0,JNJ
Basic Average Shares,2023-12-31 00:00:00,2533500000.0,JNJ
Diluted EPS,2023-12-31 00:00:00,13.72,JNJ
Basic EPS,2023-12-31 00:00:00,13.88,JNJ
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,35153000000.0,JNJ
Net Income Common Stockholders,2023-12-31 00:00:00,35153000000.0,JNJ
Net Income,2023-12-31 00:00:00,35153000000.0,JNJ
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,35153000000.0,JNJ
Net Income Discontinuous Operations,2023-12-31 00:00:00,21827000000.0,JNJ
Net Income Continuous Operations,2023-12-31 00:00:00,13326000000.0,JNJ
Tax Provision,2023-12-31 00:00:00,1736000000.0,JNJ
Pretax Income,2023-12-31 00:00:00,15062000000.0,JNJ
Other Income Expense,2023-12-31 00:00:00,-8802000000.0,JNJ
Other Non Operating Income Expenses,2023-12-31 00:00:00,200000000.0,JNJ
Special Income Charges,2023-12-31 00:00:00,-8402000000.0,JNJ
Other Special Charges,2023-12-31 00:00:00,7613000000.0,JNJ
Restructuring And Mergern Acquisition,2023-12-31 00:00:00,789000000.0,JNJ
Gain On Sale Of Security,2023-12-31 00:00:00,-600000000.0,JNJ
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,489000000.0,JNJ
Interest Expense Non Operating,2023-12-31 00:00:00,772000000.0,JNJ
Interest Income Non Operating,2023-12-31 00:00:00,1261000000.0,JNJ
Operating Income,2023-12-31 00:00:00,23409000000.0,JNJ
Operating Expense,2023-12-31 00:00:00,35197000000.0,JNJ
Research And Development,2023-12-31 00:00:00,15085000000.0,JNJ
Selling General And Administration,2023-12-31 00:00:00,20112000000.0,JNJ
General And Administrative Expense,2023-12-31 00:00:00,20112000000.0,JNJ
Other Gand A,2023-12-31 00:00:00,21512000000.0,JNJ
Salaries And Wages,2023-12-31 00:00:00,-1400000000.0,JNJ
Gross Profit,2023-12-31 00:00:00,58606000000.0,JNJ
Cost Of Revenue,2023-12-31 00:00:00,26553000000.0,JNJ
Total Revenue,2023-12-31 00:00:00,85159000000.0,JNJ
Operating Revenue,2023-12-31 00:00:00,85159000000.0,JNJ
Tax Effect Of Unusual Items,2022-12-31 00:00:00,-162932000.0,JNJ
Tax Rate For Calcs,2022-12-31 00:00:00,0.154,JNJ
Normalized EBITDA,2022-12-31 00:00:00,27663000000.0,JNJ
Total Unusual Items,2022-12-31 00:00:00,-1058000000.0,JNJ
Total Unusual Items Excluding Goodwill,2022-12-31 00:00:00,-1058000000.0,JNJ
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,16370000000.0,JNJ
Reconciled Depreciation,2022-12-31 00:00:00,6970000000.0,JNJ
Reconciled Cost Of Revenue,2022-12-31 00:00:00,24596000000.0,JNJ
EBITDA,2022-12-31 00:00:00,26605000000.0,JNJ
EBIT,2022-12-31 00:00:00,19635000000.0,JNJ
Net Interest Income,2022-12-31 00:00:00,214000000.0,JNJ
Interest Expense,2022-12-31 00:00:00,276000000.0,JNJ
Interest Income,2022-12-31 00:00:00,490000000.0,JNJ
Normalized Income,2022-12-31 00:00:00,17265068000.0,JNJ
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,17941000000.0,JNJ
Total Expenses,2022-12-31 00:00:00,58977000000.0,JNJ
Diluted Average Shares,2022-12-31 00:00:00,2663900000.0,JNJ
Basic Average Shares,2022-12-31 00:00:00,2625200000.0,JNJ
Diluted EPS,2022-12-31 00:00:00,6.73,JNJ
Basic EPS,2022-12-31 00:00:00,6.83,JNJ
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,17941000000.0,JNJ
Net Income Common Stockholders,2022-12-31 00:00:00,17941000000.0,JNJ
Net Income,2022-12-31 00:00:00,17941000000.0,JNJ
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,17941000000.0,JNJ
Net Income Discontinuous Operations,2022-12-31 00:00:00,1571000000.0,JNJ
Net Income Continuous Operations,2022-12-31 00:00:00,16370000000.0,JNJ
Tax Provision,2022-12-31 00:00:00,2989000000.0,JNJ
Pretax Income,2022-12-31 00:00:00,19359000000.0,JNJ
Other Income Expense,2022-12-31 00:00:00,-1868000000.0,JNJ
Other Non Operating Income Expenses,2022-12-31 00:00:00,-810000000.0,JNJ
Special Income Charges,2022-12-31 00:00:00,-1058000000.0,JNJ
Other Special Charges,2022-12-31 00:00:00,783000000.0,JNJ
Restructuring And Mergern Acquisition,2022-12-31 00:00:00,275000000.0,JNJ
Gain On Sale Of Security,2022-12-31 00:00:00,-700000000.0,JNJ
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,214000000.0,JNJ
Interest Expense Non Operating,2022-12-31 00:00:00,276000000.0,JNJ
Interest Income Non Operating,2022-12-31 00:00:00,490000000.0,JNJ
Operating Income,2022-12-31 00:00:00,21013000000.0,JNJ
Operating Expense,2022-12-31 00:00:00,34381000000.0,JNJ
Research And Development,2022-12-31 00:00:00,14135000000.0,JNJ
Selling General And Administration,2022-12-31 00:00:00,20246000000.0,JNJ
General And Administrative Expense,2022-12-31 00:00:00,20246000000.0,JNJ
Other Gand A,2022-12-31 00:00:00,20246000000.0,JNJ
Salaries And Wages,2022-12-31 00:00:00,-1200000000.0,JNJ
Gross Profit,2022-12-31 00:00:00,55394000000.0,JNJ
Cost Of Revenue,2022-12-31 00:00:00,24596000000.0,JNJ
Total Revenue,2022-12-31 00:00:00,79990000000.0,JNJ
Operating Revenue,2022-12-31 00:00:00,79990000000.0,JNJ
Tax Effect Of Unusual Items,2021-12-31 00:00:00,-79848000.0,JNJ
Tax Rate For Calcs,2021-12-31 00:00:00,0.072,JNJ
Normalized EBITDA,2021-12-31 00:00:00,27860000000.0,JNJ
Total Unusual Items,2021-12-31 00:00:00,-1109000000.0,JNJ
Total Unusual Items Excluding Goodwill,2021-12-31 00:00:00,-1109000000.0,JNJ
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,17801000000.0,JNJ
Reconciled Depreciation,2021-12-31 00:00:00,7390000000.0,JNJ
Reconciled Cost Of Revenue,2021-12-31 00:00:00,23402000000.0,JNJ
EBITDA,2021-12-31 00:00:00,26751000000.0,JNJ
EBIT,2021-12-31 00:00:00,19361000000.0,JNJ
Net Interest Income,2021-12-31 00:00:00,-130000000.0,JNJ
Interest Expense,2021-12-31 00:00:00,183000000.0,JNJ
Interest Income,2021-12-31 00:00:00,53000000.0,JNJ
Normalized Income,2021-12-31 00:00:00,18830152000.0,JNJ
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,20878000000.0,JNJ
Total Expenses,2021-12-31 00:00:00,57797000000.0,JNJ
Diluted Average Shares,2021-12-31 00:00:00,2674000000.0,JNJ
Basic Average Shares,2021-12-31 00:00:00,2628965000.0,JNJ
Diluted EPS,2021-12-31 00:00:00,7.81,JNJ
Basic EPS,2021-12-31 00:00:00,7.930572,JNJ
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,20878000000.0,JNJ
Net Income Common Stockholders,2021-12-31 00:00:00,20878000000.0,JNJ
Net Income,2021-12-31 00:00:00,20878000000.0,JNJ
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,20878000000.0,JNJ
Net Income Discontinuous Operations,2021-12-31 00:00:00,3077000000.0,JNJ
Net Income Continuous Operations,2021-12-31 00:00:00,17801000000.0,JNJ
Tax Provision,2021-12-31 00:00:00,1377000000.0,JNJ
Pretax Income,2021-12-31 00:00:00,19178000000.0,JNJ
Other Income Expense,2021-12-31 00:00:00,-1635000000.0,JNJ
Other Non Operating Income Expenses,2021-12-31 00:00:00,-526000000.0,JNJ
Special Income Charges,2021-12-31 00:00:00,-1109000000.0,JNJ
Other Special Charges,2021-12-31 00:00:00,900000000.0,JNJ
Restructuring And Mergern Acquisition,2021-12-31 00:00:00,209000000.0,JNJ
Gain On Sale Of Security,2021-12-31 00:00:00,,JNJ
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-130000000.0,JNJ
Interest Expense Non Operating,2021-12-31 00:00:00,183000000.0,JNJ
Interest Income Non Operating,2021-12-31 00:00:00,53000000.0,JNJ
Operating Income,2021-12-31 00:00:00,20943000000.0,JNJ
Operating Expense,2021-12-31 00:00:00,34395000000.0,JNJ
Research And Development,2021-12-31 00:00:00,14277000000.0,JNJ
Selling General And Administration,2021-12-31 00:00:00,20118000000.0,JNJ
General And Administrative Expense,2021-12-31 00:00:00,20118000000.0,JNJ
Other Gand A,2021-12-31 00:00:00,20118000000.0,JNJ
Salaries And Wages,2021-12-31 00:00:00,,JNJ
Gross Profit,2021-12-31 00:00:00,55338000000.0,JNJ
Cost Of Revenue,2021-12-31 00:00:00,23402000000.0,JNJ
Total Revenue,2021-12-31 00:00:00,78740000000.0,JNJ
Operating Revenue,2021-12-31 00:00:00,78740000000.0,JNJ
Tax Effect Of Unusual Items,2024-12-31 00:00:00,0.0,PM
Tax Rate For Calcs,2024-12-31 00:00:00,0.247,PM
Normalized EBITDA,2024-12-31 00:00:00,15749000000.0,PM
Total Unusual Items,2024-12-31 00:00:00,0.0,PM
Total Unusual Items Excluding Goodwill,2024-12-31 00:00:00,0.0,PM
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,9373000000.0,PM
Reconciled Depreciation,2024-12-31 00:00:00,1787000000.0,PM
Reconciled Cost Of Revenue,2024-12-31 00:00:00,13329000000.0,PM
EBITDA,2024-12-31 00:00:00,15749000000.0,PM
EBIT,2024-12-31 00:00:00,13962000000.0,PM
Net Interest Income,2024-12-31 00:00:00,-1143000000.0,PM
Interest Expense,2024-12-31 00:00:00,1763000000.0,PM
Interest Income,2024-12-31 00:00:00,620000000.0,PM
Normalized Income,2024-12-31 00:00:00,9373000000.0,PM
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,9373000000.0,PM
Total Expenses,2024-12-31 00:00:00,24476000000.0,PM
Total Operating Income As Reported,2024-12-31 00:00:00,13402000000.0,PM
Diluted Average Shares,2024-12-31 00:00:00,1556000000.0,PM
Basic Average Shares,2024-12-31 00:00:00,1554000000.0,PM
Diluted EPS,2024-12-31 00:00:00,4.52,PM
Basic EPS,2024-12-31 00:00:00,4.53,PM
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,7034000000.0,PM
Net Income Common Stockholders,2024-12-31 00:00:00,7034000000.0,PM
Otherunder Preferred Stock Dividend,2024-12-31 00:00:00,23000000.0,PM
Net Income,2024-12-31 00:00:00,7057000000.0,PM
Minority Interests,2024-12-31 00:00:00,-446000000.0,PM
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,7503000000.0,PM
Net Income Extraordinary,2024-12-31 00:00:00,-2316000000.0,PM
Net Income Continuous Operations,2024-12-31 00:00:00,9819000000.0,PM
Earnings From Equity Interest Net Of Tax,2024-12-31 00:00:00,637000000.0,PM
Tax Provision,2024-12-31 00:00:00,3017000000.0,PM
Pretax Income,2024-12-31 00:00:00,12199000000.0,PM
Other Income Expense,2024-12-31 00:00:00,-60000000.0,PM
Other Non Operating Income Expenses,2024-12-31 00:00:00,-60000000.0,PM
Special Income Charges,2024-12-31 00:00:00,0.0,PM
Impairment Of Capital Assets,2024-12-31 00:00:00,0.0,PM
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,-1143000000.0,PM
Interest Expense Non Operating,2024-12-31 00:00:00,1763000000.0,PM
Interest Income Non Operating,2024-12-31 00:00:00,620000000.0,PM
Operating Income,2024-12-31 00:00:00,13402000000.0,PM
Operating Expense,2024-12-31 00:00:00,11147000000.0,PM
Depreciation Amortization Depletion Income Statement,2024-12-31 00:00:00,,PM
Depreciation And Amortization In Income Statement,2024-12-31 00:00:00,,PM
Amortization,2024-12-31 00:00:00,,PM
Amortization Of Intangibles Income Statement,2024-12-31 00:00:00,,PM
Selling General And Administration,2024-12-31 00:00:00,11147000000.0,PM
Selling And Marketing Expense,2024-12-31 00:00:00,,PM
General And Administrative Expense,2024-12-31 00:00:00,,PM
Other Gand A,2024-12-31 00:00:00,,PM
Salaries And Wages,2024-12-31 00:00:00,,PM
Gross Profit,2024-12-31 00:00:00,24549000000.0,PM
Cost Of Revenue,2024-12-31 00:00:00,13329000000.0,PM
Total Revenue,2024-12-31 00:00:00,37878000000.0,PM
Excise Taxes,2024-12-31 00:00:00,51563000000.0,PM
Operating Revenue,2024-12-31 00:00:00,89441000000.0,PM
Tax Effect Of Unusual Items,2023-12-31 00:00:00,-148960000.0,PM
Tax Rate For Calcs,2023-12-31 00:00:00,0.224,PM
Normalized EBITDA,2023-12-31 00:00:00,14039000000.0,PM
Total Unusual Items,2023-12-31 00:00:00,-665000000.0,PM
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,-665000000.0,PM
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,7813000000.0,PM
Reconciled Depreciation,2023-12-31 00:00:00,1398000000.0,PM
Reconciled Cost Of Revenue,2023-12-31 00:00:00,12893000000.0,PM
EBITDA,2023-12-31 00:00:00,13374000000.0,PM
EBIT,2023-12-31 00:00:00,11976000000.0,PM
Net Interest Income,2023-12-31 00:00:00,-1061000000.0,PM
Interest Expense,2023-12-31 00:00:00,1526000000.0,PM
Interest Income,2023-12-31 00:00:00,465000000.0,PM
Normalized Income,2023-12-31 00:00:00,8329040000.0,PM
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,7813000000.0,PM
Total Expenses,2023-12-31 00:00:00,22953000000.0,PM
Total Operating Income As Reported,2023-12-31 00:00:00,11556000000.0,PM
Diluted Average Shares,2023-12-31 00:00:00,1553000000.0,PM
Basic Average Shares,2023-12-31 00:00:00,1552000000.0,PM
Diluted EPS,2023-12-31 00:00:00,5.02,PM
Basic EPS,2023-12-31 00:00:00,5.02,PM
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,7791000000.0,PM
Net Income Common Stockholders,2023-12-31 00:00:00,7791000000.0,PM
Otherunder Preferred Stock Dividend,2023-12-31 00:00:00,22000000.0,PM
Net Income,2023-12-31 00:00:00,7813000000.0,PM
Minority Interests,2023-12-31 00:00:00,-455000000.0,PM
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,8268000000.0,PM
Net Income Extraordinary,2023-12-31 00:00:00,0.0,PM
Net Income Continuous Operations,2023-12-31 00:00:00,8268000000.0,PM
Earnings From Equity Interest Net Of Tax,2023-12-31 00:00:00,157000000.0,PM
Tax Provision,2023-12-31 00:00:00,2339000000.0,PM
Pretax Income,2023-12-31 00:00:00,10450000000.0,PM
Other Income Expense,2023-12-31 00:00:00,-710000000.0,PM
Other Non Operating Income Expenses,2023-12-31 00:00:00,-45000000.0,PM
Special Income Charges,2023-12-31 00:00:00,-665000000.0,PM
Impairment Of Capital Assets,2023-12-31 00:00:00,665000000.0,PM
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,-1061000000.0,PM
Interest Expense Non Operating,2023-12-31 00:00:00,1526000000.0,PM
Interest Income Non Operating,2023-12-31 00:00:00,465000000.0,PM
Operating Income,2023-12-31 00:00:00,12221000000.0,PM
Operating Expense,2023-12-31 00:00:00,10060000000.0,PM
Depreciation Amortization Depletion Income Statement,2023-12-31 00:00:00,,PM
Depreciation And Amortization In Income Statement,2023-12-31 00:00:00,,PM
Amortization,2023-12-31 00:00:00,,PM
Amortization Of Intangibles Income Statement,2023-12-31 00:00:00,,PM
Selling General And Administration,2023-12-31 00:00:00,10060000000.0,PM
Selling And Marketing Expense,2023-12-31 00:00:00,,PM
General And Administrative Expense,2023-12-31 00:00:00,10060000000.0,PM
Other Gand A,2023-12-31 00:00:00,10060000000.0,PM
Salaries And Wages,2023-12-31 00:00:00,45000000.0,PM
Gross Profit,2023-12-31 00:00:00,22281000000.0,PM
Cost Of Revenue,2023-12-31 00:00:00,12893000000.0,PM
Total Revenue,2023-12-31 00:00:00,35174000000.0,PM
Excise Taxes,2023-12-31 00:00:00,49404000000.0,PM
Operating Revenue,2023-12-31 00:00:00,84578000000.0,PM
Tax Effect Of Unusual Items,2022-12-31 00:00:00,0.0,PM
Tax Rate For Calcs,2022-12-31 00:00:00,0.193,PM
Normalized EBITDA,2022-12-31 00:00:00,13479000000.0,PM
Total Unusual Items,2022-12-31 00:00:00,0.0,PM
Total Unusual Items Excluding Goodwill,2022-12-31 00:00:00,0.0,PM
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,9048000000.0,PM
Reconciled Depreciation,2022-12-31 00:00:00,1077000000.0,PM
Reconciled Cost Of Revenue,2022-12-31 00:00:00,11402000000.0,PM
EBITDA,2022-12-31 00:00:00,13479000000.0,PM
EBIT,2022-12-31 00:00:00,12402000000.0,PM
Net Interest Income,2022-12-31 00:00:00,-588000000.0,PM
Interest Expense,2022-12-31 00:00:00,768000000.0,PM
Interest Income,2022-12-31 00:00:00,180000000.0,PM
Normalized Income,2022-12-31 00:00:00,9048000000.0,PM
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,9048000000.0,PM
Total Expenses,2022-12-31 00:00:00,19516000000.0,PM
Total Operating Income As Reported,2022-12-31 00:00:00,12246000000.0,PM
Diluted Average Shares,2022-12-31 00:00:00,1552000000.0,PM
Basic Average Shares,2022-12-31 00:00:00,1550000000.0,PM
Diluted EPS,2022-12-31 00:00:00,5.81,PM
Basic EPS,2022-12-31 00:00:00,5.82,PM
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,9024000000.0,PM
Net Income Common Stockholders,2022-12-31 00:00:00,9024000000.0,PM
Otherunder Preferred Stock Dividend,2022-12-31 00:00:00,24000000.0,PM
Net Income,2022-12-31 00:00:00,9048000000.0,PM
Minority Interests,2022-12-31 00:00:00,-479000000.0,PM
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,9527000000.0,PM
Net Income Extraordinary,2022-12-31 00:00:00,0.0,PM
Net Income Continuous Operations,2022-12-31 00:00:00,9527000000.0,PM
Earnings From Equity Interest Net Of Tax,2022-12-31 00:00:00,137000000.0,PM
Tax Provision,2022-12-31 00:00:00,2244000000.0,PM
Pretax Income,2022-12-31 00:00:00,11634000000.0,PM
Other Income Expense,2022-12-31 00:00:00,-24000000.0,PM
Other Non Operating Income Expenses,2022-12-31 00:00:00,-24000000.0,PM
Special Income Charges,2022-12-31 00:00:00,0.0,PM
Impairment Of Capital Assets,2022-12-31 00:00:00,0.0,PM
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,-588000000.0,PM
Interest Expense Non Operating,2022-12-31 00:00:00,768000000.0,PM
Interest Income Non Operating,2022-12-31 00:00:00,180000000.0,PM
Operating Income,2022-12-31 00:00:00,12246000000.0,PM
Operating Expense,2022-12-31 00:00:00,8114000000.0,PM
Depreciation Amortization Depletion Income Statement,2022-12-31 00:00:00,,PM
Depreciation And Amortization In Income Statement,2022-12-31 00:00:00,,PM
Amortization,2022-12-31 00:00:00,,PM
Amortization Of Intangibles Income Statement,2022-12-31 00:00:00,,PM
Selling General And Administration,2022-12-31 00:00:00,8114000000.0,PM
Selling And Marketing Expense,2022-12-31 00:00:00,,PM
General And Administrative Expense,2022-12-31 00:00:00,8114000000.0,PM
Other Gand A,2022-12-31 00:00:00,8114000000.0,PM
Salaries And Wages,2022-12-31 00:00:00,24000000.0,PM
Gross Profit,2022-12-31 00:00:00,20360000000.0,PM
Cost Of Revenue,2022-12-31 00:00:00,11402000000.0,PM
Total Revenue,2022-12-31 00:00:00,31762000000.0,PM
Excise Taxes,2022-12-31 00:00:00,48958000000.0,PM
Operating Revenue,2022-12-31 00:00:00,80720000000.0,PM
Tax Effect Of Unusual Items,2021-12-31 00:00:00,0.0,PM
Tax Rate For Calcs,2021-12-31 00:00:00,0.218362,PM
Normalized EBITDA,2021-12-31 00:00:00,13967000000.0,PM
Total Unusual Items,2021-12-31 00:00:00,,PM
Total Unusual Items Excluding Goodwill,2021-12-31 00:00:00,,PM
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,9109000000.0,PM
Reconciled Depreciation,2021-12-31 00:00:00,998000000.0,PM
Reconciled Cost Of Revenue,2021-12-31 00:00:00,10030000000.0,PM
EBITDA,2021-12-31 00:00:00,13967000000.0,PM
EBIT,2021-12-31 00:00:00,12969000000.0,PM
Net Interest Income,2021-12-31 00:00:00,-628000000.0,PM
Interest Expense,2021-12-31 00:00:00,737000000.0,PM
Interest Income,2021-12-31 00:00:00,109000000.0,PM
Normalized Income,2021-12-31 00:00:00,9109000000.0,PM
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,9109000000.0,PM
Total Expenses,2021-12-31 00:00:00,18430000000.0,PM
Total Operating Income As Reported,2021-12-31 00:00:00,12975000000.0,PM
Diluted Average Shares,2021-12-31 00:00:00,1559000000.0,PM
Basic Average Shares,2021-12-31 00:00:00,1558000000.0,PM
Diluted EPS,2021-12-31 00:00:00,5.83,PM
Basic EPS,2021-12-31 00:00:00,5.83,PM
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,9083000000.0,PM
Net Income Common Stockholders,2021-12-31 00:00:00,9083000000.0,PM
Otherunder Preferred Stock Dividend,2021-12-31 00:00:00,26000000.0,PM
Net Income,2021-12-31 00:00:00,9109000000.0,PM
Minority Interests,2021-12-31 00:00:00,-601000000.0,PM
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,9710000000.0,PM
Net Income Extraordinary,2021-12-31 00:00:00,,PM
Net Income Continuous Operations,2021-12-31 00:00:00,9710000000.0,PM
Earnings From Equity Interest Net Of Tax,2021-12-31 00:00:00,149000000.0,PM
Tax Provision,2021-12-31 00:00:00,2671000000.0,PM
Pretax Income,2021-12-31 00:00:00,12232000000.0,PM
Other Income Expense,2021-12-31 00:00:00,-115000000.0,PM
Other Non Operating Income Expenses,2021-12-31 00:00:00,-115000000.0,PM
Special Income Charges,2021-12-31 00:00:00,,PM
Impairment Of Capital Assets,2021-12-31 00:00:00,,PM
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-628000000.0,PM
